username,acct_desc,location,following,followers,total_tweets,user_created,tweet_created,retweet_count,text,hashtags
developersbot,"I serve as a motivator to programmers ‍@engg_rky programmed me in #NodeJS. I’m working 24x7 & now hungry, please feed me your FOLLOW  otherwise I’ll DIE",AWS Server,1,1159,73732,2020-05-31 19:31:30,2020-07-27 22:12:55,5,"#Day27 of #DSN70daysofML @DataScienceNIG you know you have found great values of the weights and bias given that SVM is yi(xi. w+b) = 1 when you have a value relatively close to 1.
#machinelearning","['Day27', 'DSN70daysofML']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-27 22:12:51,5,"#Day27 of #DSN70daysofML @DataScienceNIG you know you have found great values of the weights and bias given that SVM is yi(xi. w+b) = 1 when you have a value relatively close to 1.
#machinelearning","['Day27', 'DSN70daysofML']"
chibuike170,"#ElectronicsLover  #IoT C++
#arduino #Embeddedsystems #ShamelessLearner 
#ArsenalFan #Wireless #IgboAmaka #AfricanRep",None,1098,632,197,2019-09-27 11:02:20,2020-07-27 22:11:23,5,"#Day27 of #DSN70daysofML @DataScienceNIG you know you have found great values of the weights and bias given that SVM is yi(xi. w+b) = 1 when you have a value relatively close to 1.
#machinelearning","['Day27', 'DSN70daysofML', 'machinelearning']"
techtrendingnow,"Follow me for update about what trend in tech right now : GPT-3 | AI | BlockChain etc... Like My Work? plz, Buy Me A coffee: ",None,81,581,41106,2018-06-22 10:41:21,2020-07-27 21:44:41,14,"Hello everyone,  I published 2 articles recently:
“K-Nearest Neighbor Algorithm: ‘The Magic Behind the Scenes’” by Aminah Mardiyyah Rufai https://t.co/tplY4izAXX

#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['']
Nasereliver,"A Muslim| statistician|Data-scientist@AXAMansard||@AISaturdaysIB Facilitator|
LiverpoolDian @LFC|Nigeria Student Ambassador @Zindi|MLI enthusiast","Ibadan, Nigeria",2301,1420,7276,2016-01-04 06:25:39,2020-07-27 21:44:36,14,"Hello everyone,  I published 2 articles recently:
“K-Nearest Neighbor Algorithm: ‘The Magic Behind the Scenes’” by Aminah Mardiyyah Rufai https://t.co/tplY4izAXX

#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['']
drahmadbazzi,Signal Processing Engineer | PhD in Electrical Engineering #convexoptimization #linearalgebra #statistics #AI #machinelearning #animation #broid,"Nice, France",226,3069,111657,2018-12-21 17:46:56,2020-07-27 21:21:24,7,"Day 26/27 of #DSN70DaysOfML.
I've been creating a class object for the SVM model using Convex Optimization. It's not yet complete, so tomorrow, we'd get to it!!
#100DaysOfCode 
#100DaysOfMLCode",['DSN70DaysOfML']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-27 21:17:23,1,"#Day27 of #DSN70daysofML

Going through the video again to grasp as much as I can 😁. SVM algorithm coding ongoing 👨‍💻. Hope this SVM is no 🥵

@DataScienceNIG @bayoadekanmbi @AiUnilorin @Dsn70daysofML @Asanloko1 #MachineLearning","['Day27', 'DSN70daysofML']"
fikkyman1,"Christ! 
Tech boy 
United ",Nigeria,417,74,292,2014-09-06 18:56:18,2020-07-27 21:17:11,1,"#Day27 of #DSN70daysofML

Going through the video again to grasp as much as I can 😁. SVM algorithm coding ongoing 👨‍💻. Hope this SVM is no 🥵

@DataScienceNIG @bayoadekanmbi @AiUnilorin @Dsn70daysofML @Asanloko1 #MachineLearning","['Day27', 'DSN70daysofML', 'MachineLearning']"
femtech_,"I'm a friendly bot retweeting female developers, engineers, scientists and their stories. #girlswhocode #womenintech  #womeninstem
Made by @frankanka","Berlin, Deutschland",1,14518,704866,2019-06-25 14:36:58,2020-07-27 21:11:06,14,"Hello everyone,  I published 2 articles recently:
“K-Nearest Neighbor Algorithm: ‘The Magic Behind the Scenes’” by Aminah Mardiyyah Rufai https://t.co/tplY4izAXX

#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['']
kennydukor,co-organiser @aisaturdayslagos | dev lead @mywapic | nothing is impossible in my world,"Lagos, Nigeria",434,524,1270,2016-01-16 19:20:18,2020-07-27 21:11:01,14,"Hello everyone,  I published 2 articles recently:
“K-Nearest Neighbor Algorithm: ‘The Magic Behind the Scenes’” by Aminah Mardiyyah Rufai https://t.co/tplY4izAXX

#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-27 21:05:42,7,"Day 26/27 of #DSN70DaysOfML.
I've been creating a class object for the SVM model using Convex Optimization. It's not yet complete, so tomorrow, we'd get to it!!
#100DaysOfCode 
#100DaysOfMLCode",['DSN70DaysOfML']
RobotProud,This robot is very proud of you and your progress. Automaton built in Ruby by @ray_codes_stuff to celebrate & motivate folks doing #100daysofcode,None,1,454,85011,2020-04-19 16:22:45,2020-07-27 21:05:34,7,"Day 26/27 of #DSN70DaysOfML.
I've been creating a class object for the SVM model using Convex Optimization. It's not yet complete, so tomorrow, we'd get to it!!
#100DaysOfCode 
#100DaysOfMLCode",['DSN70DaysOfML']
100xcode,"I *only* RT your progress tweets 

Check out  for open source icons

Follow me and @username_ZAYDEK (maker) for web dev ",Hosted on GCP,10663,15643,426293,2018-05-27 19:03:26,2020-07-27 21:05:33,7,"Day 26/27 of #DSN70DaysOfML.
I've been creating a class object for the SVM model using Convex Optimization. It's not yet complete, so tomorrow, we'd get to it!!
#100DaysOfCode 
#100DaysOfMLCode",['DSN70DaysOfML']
M4Mayowa,"**Civil Engineering**Data Science**Arts**               
               #Jw
'I just wanna perspire to acquire and feel alright'",None,126,43,76,2020-06-12 20:54:27,2020-07-27 21:05:28,7,"Day 26/27 of #DSN70DaysOfML.
I've been creating a class object for the SVM model using Convex Optimization. It's not yet complete, so tomorrow, we'd get to it!!
#100DaysOfCode 
#100DaysOfMLCode","['DSN70DaysOfML', '100DaysOfCode', '100DaysOfMLCode']"
drahmadbazzi,Signal Processing Engineer | PhD in Electrical Engineering #convexoptimization #linearalgebra #statistics #AI #machinelearning #animation #broid,"Nice, France",226,3069,111657,2018-12-21 17:46:56,2020-07-27 20:30:39,2,@DataScienceNIG day 27 of #DSN70daysofML ..... learnt about SVM as a convex optimization problem.... actually I have a joke about non-convex optimization problem but it's stuck in local minima😉😂,['DSN70daysofML']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-27 20:13:16,2,@DataScienceNIG day 27 of #DSN70daysofML ..... learnt about SVM as a convex optimization problem.... actually I have a joke about non-convex optimization problem but it's stuck in local minima😉😂,['DSN70daysofML']
Call_me_adeiza,Electronic/Electrical Engineer| Python developer| upcoming Data scientist| memes lover| Future husband of one lucky ukht,"Ife, Osun State",56,22,50,2019-08-30 20:49:25,2020-07-27 20:12:54,2,@DataScienceNIG day 27 of #DSN70daysofML ..... learnt about SVM as a convex optimization problem.... actually I have a joke about non-convex optimization problem but it's stuck in local minima😉😂,['DSN70daysofML']
FunmiOwolabi2,Data Science/ Machine learning Enthusiast.,Nigeria ,599,549,4368,2017-12-05 22:56:17,2020-07-27 19:46:05,14,"Hello everyone,  I published 2 articles recently:
“K-Nearest Neighbor Algorithm: ‘The Magic Behind the Scenes’” by Aminah Mardiyyah Rufai https://t.co/tplY4izAXX

#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['']
datasciencebot_,"A bot created by @PatkarSumedh to retweet hashtags #DataScience & #DataVisualization

Let's learn together!

Misusing hashtags and spam will not be tolerated",None,1,582,56714,2020-06-25 07:42:09,2020-07-27 19:20:48,3,"The other : 👇🏼

“K-Nearest Neighbor as a Classification Algorithm: A Use Case — #70daysofMLStudy with Data Science…” by Aminah Mardiyyah Rufai https://t.co/bEZY3Y5DK9
#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['70daysofMLStudy']
datasciencebot_,"A bot created by @PatkarSumedh to retweet hashtags #DataScience & #DataVisualization

Let's learn together!

Misusing hashtags and spam will not be tolerated",None,1,582,56714,2020-06-25 07:42:09,2020-07-27 19:20:47,14,"Hello everyone,  I published 2 articles recently:
“K-Nearest Neighbor Algorithm: ‘The Magic Behind the Scenes’” by Aminah Mardiyyah Rufai https://t.co/tplY4izAXX

#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['']
NVSData,Data is the new currency.  What value is data to you?,"Melbourne, Victoria",279,3800,113817,2016-08-22 10:50:55,2020-07-27 19:20:38,14,"Hello everyone,  I published 2 articles recently:
“K-Nearest Neighbor Algorithm: ‘The Magic Behind the Scenes’” by Aminah Mardiyyah Rufai https://t.co/tplY4izAXX

#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['']
andrewmorrisuk,Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent,Bedford,874,11386,422884,2014-02-23 21:58:16,2020-07-27 19:20:31,14,"Hello everyone,  I published 2 articles recently:
“K-Nearest Neighbor Algorithm: ‘The Magic Behind the Scenes’” by Aminah Mardiyyah Rufai https://t.co/tplY4izAXX

#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['']
andrewmorrisuk,Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent,Bedford,874,11386,422884,2014-02-23 21:58:16,2020-07-27 19:20:26,3,"The other : 👇🏼

“K-Nearest Neighbor as a Classification Algorithm: A Use Case — #70daysofMLStudy with Data Science…” by Aminah Mardiyyah Rufai https://t.co/bEZY3Y5DK9
#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['70daysofMLStudy']
learn__together,"I am a bot 🤖 Created by @toshiyamarukubo to retweet specific hashtags, #100DaysOfCode #WomenWhoCode and so on. Let's learn together ",Japan,0,2183,349904,2020-02-03 02:55:50,2020-07-27 19:19:57,3,"The other : 👇🏼

“K-Nearest Neighbor as a Classification Algorithm: A Use Case — #70daysofMLStudy with Data Science…” by Aminah Mardiyyah Rufai https://t.co/bEZY3Y5DK9
#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['70daysofMLStudy']
learn__together,"I am a bot 🤖 Created by @toshiyamarukubo to retweet specific hashtags, #100DaysOfCode #WomenWhoCode and so on. Let's learn together ",Japan,0,2183,349904,2020-02-03 02:55:50,2020-07-27 19:19:56,14,"Hello everyone,  I published 2 articles recently:
“K-Nearest Neighbor Algorithm: ‘The Magic Behind the Scenes’” by Aminah Mardiyyah Rufai https://t.co/tplY4izAXX

#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['']
WomenCodersBot,An open source bot here to support all women who code ‍‍‍‍‍ Created by @SaraTorrey & @danotorrey with ️ Learn more: ,"Hamburg, Germany",7,4768,219387,2019-01-12 19:47:25,2020-07-27 19:19:56,14,"Hello everyone,  I published 2 articles recently:
“K-Nearest Neighbor Algorithm: ‘The Magic Behind the Scenes’” by Aminah Mardiyyah Rufai https://t.co/tplY4izAXX

#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020",['']
Diyyah92,"#Techpreneur, Technology Evangelist || passionate about innovation,  all things AI/ML/DS  , Python  #PYLadies  || #ODSC Ambassador Lagos @odsc,  @wimlds_lagos","Lagos, Nigeria",326,866,3249,2011-08-03 22:34:34,2020-07-27 19:19:51,3,"The other : 👇🏼

“K-Nearest Neighbor as a Classification Algorithm: A Use Case — #70daysofMLStudy with Data Science…” by Aminah Mardiyyah Rufai https://t.co/bEZY3Y5DK9
#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020","['70daysofMLStudy', 'Dsn70daysofmlstudy', 'Womenwhocode', 'womenintech', 'DataScience', 'MachineLearning', 'MondayMotivaton', 'AIbootcamp2020']"
Diyyah92,"#Techpreneur, Technology Evangelist || passionate about innovation,  all things AI/ML/DS  , Python  #PYLadies  || #ODSC Ambassador Lagos @odsc,  @wimlds_lagos","Lagos, Nigeria",326,866,3249,2011-08-03 22:34:34,2020-07-27 19:19:51,14,"Hello everyone,  I published 2 articles recently:
“K-Nearest Neighbor Algorithm: ‘The Magic Behind the Scenes’” by Aminah Mardiyyah Rufai https://t.co/tplY4izAXX

#Dsn70daysofmlstudy #Womenwhocode #womenintech #DataScience #MachineLearning #MondayMotivaton #AIbootcamp2020","['Dsn70daysofmlstudy', 'Womenwhocode', 'womenintech', 'DataScience', 'MachineLearning', 'MondayMotivaton', 'AIbootcamp2020']"
RobotProud,This robot is very proud of you and your progress. Automaton built in Ruby by @ray_codes_stuff to celebrate & motivate folks doing #100daysofcode,None,1,454,85011,2020-04-19 16:22:45,2020-07-27 15:44:53,2,"After going through lesson 15,16,17 and today is lesson 18 for day 18. Although my pace is slow surely I will meet-up with the rest of the class. Applying our K Nearest Neighbours Algorithm to real world dataset🤓
#70daysofML
#100DaysOfCode 
@DataScienceNIG",['']
AkintayoBashir2,"I love to learn,create and read.#frontendwebdesigner #mechanicalengineer #chefethusiast #booklover #believer","Port harcourt,Nigeria",762,174,847,2017-01-26 08:09:41,2020-07-27 15:44:47,2,"After going through lesson 15,16,17 and today is lesson 18 for day 18. Although my pace is slow surely I will meet-up with the rest of the class. Applying our K Nearest Neighbours Algorithm to real world dataset🤓
#70daysofML
#100DaysOfCode 
@DataScienceNIG","['70daysofML', '100DaysOfCode']"
youngapp_pf,"AI-driven text data extracting APIs for business automation  
#API #OCR #Machinelearning #AI #Automation","Paris, France",3492,2003,31130,2015-11-29 14:15:48,2020-07-27 14:49:59,2,"Today we finished building the fit method for our SVM class. I had to watch today's video about 3 or 4 times before understanding the code!
@DataScienceNIG 
@Dsn70daysofML 
#DSN70daysofML 
#MachineLearning",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,66,504,2020-06-29 07:01:47,2020-07-27 14:03:22,2,"Today we finished building the fit method for our SVM class. I had to watch today's video about 3 or 4 times before understanding the code!
@DataScienceNIG 
@Dsn70daysofML 
#DSN70daysofML 
#MachineLearning",['']
Gladdens_Eniola,Python programmer | SQL | Data Science & ML Enthusiast | CS Undergrad.,"Lagos, Nigeria",275,77,158,2016-09-26 17:46:45,2020-07-27 14:02:36,2,"Today we finished building the fit method for our SVM class. I had to watch today's video about 3 or 4 times before understanding the code!
@DataScienceNIG 
@Dsn70daysofML 
#DSN70daysofML 
#MachineLearning","['DSN70daysofML', 'MachineLearning']"
